Node	hg38_symbol	hg38_ensgid	Degree Centrality	Betweenness Centrality
9606.ENSP00000432568	SPTBN2	ENSG00000173898	0.0144154925746613	0.0001087484063259
9606.ENSP00000353864	PAK3	ENSG00000077264	0.0174617853451558	0.0001312509087164
9606.ENSP00000446917	APPL2	ENSG00000136044	0.0131643366153511	0.0002736991955922
9606.ENSP00000329419	COPB2	ENSG00000184432	0.0171897949192188	0.0004402076295038
9606.ENSP00000386541	PSMD14	ENSG00000115233	0.0497198498612848	0.0036045744608526
9606.ENSP00000357869	PI4KB	ENSG00000143393	0.0276886253603873	0.0003368323371366
9606.ENSP00000435096	RPS25	ENSG00000118181	0.0252951096121416	0.0001572182682744
9606.ENSP00000239690	NUDCD1	ENSG00000120526	0.0139803078931621	0.0003873710705818
9606.ENSP00000263125	PRKCQ	ENSG00000065675	0.0133275308709133	8.955093343283928e-05
9606.ENSP00000266037	DOCK3	ENSG00000088538	0.0102268400152314	5.62328758262983e-05
9606.ENSP00000398526	ENSG00000256349	ENSG00000256349	0.0088668878855464	3.642030254871397e-05
9606.ENSP00000219479	NME4	ENSG00000103202	0.018168960452592	0.0002202082007943
9606.ENSP00000403636	SYNGAP1	ENSG00000197283	0.0183865527933416	0.0003260079574097
9606.ENSP00000278568	PAK1	ENSG00000149269	0.0226840015231463	0.000349056946902
9606.ENSP00000280706	LDHAL6A	ENSG00000166800	0.0089212859707338	3.055282858104451e-05
9606.ENSP00000365773	PSAT1	ENSG00000135069	0.0073437415002991	0.0001099547251283
9606.ENSP00000216373	SOS2	ENSG00000100485	0.0140891040635369	8.508936092809939e-05
9606.ENSP00000274710	PSD2	ENSG00000146005	0.0031006908556818	5.187418677944409e-06
9606.ENSP00000218249	RAB40AL	ENSG00000102128	0.0167546102377196	0.0001018600059722
9606.ENSP00000431165	ENSG00000258472	ENSG00000258472	0.0075613338410487	8.03512523702452e-06
9606.ENSP00000362656	GOLGA1	ENSG00000136935	0.0072349453299243	6.975961360219596e-05
9606.ENSP00000351475	PASK	ENSG00000115687	0.0311157047271936	0.000744361430284
9606.ENSP00000452762	ETFA	ENSG00000140374	0.0122939672523527	0.000229829708934
9606.ENSP00000300026	PPIB	ENSG00000166794	0.0241527498232062	0.0008571546787114
9606.ENSP00000289473	NCF1	ENSG00000158517	0.0158842408747212	0.0002004421617346
9606.ENSP00000377284	FOLR1	ENSG00000110195	0.0062557797965511	3.248413060245923e-05
9606.ENSP00000380413	AGAP3	ENSG00000133612	0.0034814774519936	7.145414969013435e-06
9606.ENSP00000354720	SMC3	ENSG00000108055	0.0215960398193983	0.0005915516273561
9606.ENSP00000440167	RAB19	ENSG00000146955	0.0077789261817984	3.401858532086491e-05
9606.ENSP00000351926	AP2A1	ENSG00000196961	0.024533536419518	0.0006911261005767
9606.ENSP00000416125	ARHGEF38	ENSG00000236699	0.0089212859707338	3.7061407356247e-05
9606.ENSP00000357129	SPTA1	ENSG00000163554	0.0104988304411684	8.649462688794881e-05
9606.ENSP00000392206	AGAP10	ENSG00000204172	0.0026111080889952	1.5107496840430329e-06
9606.ENSP00000339754	ARL4C	ENSG00000188042	0.0155034542784094	6.319096463484433e-05
9606.ENSP00000359484	SMAP1	ENSG00000112305	0.0055486046891149	2.815056535130533e-05
9606.ENSP00000263373	SPTBN4	ENSG00000160460	0.011532394059729	0.000119307683622
9606.ENSP00000341083	NPR2	ENSG00000159899	0.0087580917151716	7.819551382542941e-05
9606.ENSP00000395083	ARFIP1	ENSG00000164144	0.0039710602186803	1.6149982795666606e-05
9606.ENSP00000380942	ARHGEF12	ENSG00000196914	0.0118587825708535	0.0001014107090495
9606.ENSP00000483059	NR2C2	ENSG00000177463	0.0767013001142359	0.0039157947342805
9606.ENSP00000330945	TMED9	ENSG00000184840	0.0073437415002991	7.887454067095216e-05
9606.ENSP00000369538	GDI2	ENSG00000057608	0.0142522983190991	0.0001798002522119
9606.ENSP00000264499	BBS7	ENSG00000138686	0.0059293912854267	3.845371601885724e-05
9606.ENSP00000298316	ARF6	ENSG00000165527	0.0271990425937007	0.0005202365907632
9606.ENSP00000329468	ADAP2	ENSG00000184060	0.0052222161779905	1.5378467380548435e-05
9606.ENSP00000460380	USP6	ENSG00000129204	0.0101180438448566	6.235298514796263e-05
9606.ENSP00000239440	ARAP3	ENSG00000120318	0.0030462927704944	2.5361888508195293e-06
9606.ENSP00000288368	PREX2	ENSG00000046889	0.0135995212968503	0.0001124386809465
9606.ENSP00000318821	GCC1	ENSG00000179562	0.0034270793668062	1.5204475630340687e-05
9606.ENSP00000281419	ASAP2	ENSG00000151693	0.0056030027743023	2.616229694893537e-05
9606.ENSP00000223023	WASL	ENSG00000106299	0.0229559919490833	0.0002109605591978
9606.ENSP00000261842	AP4E1	ENSG00000081014	0.011532394059729	4.375583084649699e-05
9606.ENSP00000268182	IQGAP1	ENSG00000140575	0.0430832834684219	0.001058154291647
9606.ENSP00000314976	IL20RA	ENSG00000016402	0.001631942555622	1.4750240198495431e-05
9606.ENSP00000263265	PLEKHA4	ENSG00000105559	0.1597127781102105	0.0261514803806486
9606.ENSP00000383118	CDC42	ENSG00000070831	0.0572267856171462	0.0026676458919289
9606.ENSP00000249071	RAC2	ENSG00000128340	0.041614535168362	0.0009847275543665
9606.ENSP00000341071	ARHGEF3	ENSG00000163947	0.010444432355981	4.012494987739992e-05
9606.ENSP00000312734	RAB8B	ENSG00000166128	0.0212696513082739	0.0002188488499725
9606.ENSP00000264028	ARCN1	ENSG00000095139	0.0116955883152913	0.0001302696886585
9606.ENSP00000449270	COPZ1	ENSG00000111481	0.0067453625632377	2.4077196687637528e-05
9606.ENSP00000438492	RAB40C	ENSG00000197562	0.015993037045096	7.524135478851532e-05
9606.ENSP00000262027	MARS	ENSG00000166986	0.0225208072675841	0.0002872536615019
9606.ENSP00000471635	ENSG00000268861	ENSG00000268861	0.00962846107817	1.8386889628001843e-05
9606.ENSP00000290158	KPNB1	ENSG00000108424	0.0238263613120818	0.0004724036235301
9606.ENSP00000311430	RPL4	ENSG00000174444	0.0540172985910895	0.0006422084440825
9606.ENSP00000351682	CNDP1	ENSG00000150656	0.0061469836261763	5.08857270417956e-05
9606.ENSP00000348828	ARHGEF26	ENSG00000114790	0.009900451504107	4.410301796715089e-05
9606.ENSP00000361009	PREX1	ENSG00000124126	0.0125115595931023	4.417949408730796e-05
9606.ENSP00000320935	SLC2A4	ENSG00000181856	0.0057117989446771	4.123948445424941e-05
9606.ENSP00000313007	PABPC1	ENSG00000070756	0.0310069085568188	0.0004517678826287
9606.ENSP00000261942	FAF2	ENSG00000113194	0.0203448838600881	0.0006564553286517
9606.ENSP00000356607	RALGPS2	ENSG00000116191	0.008268508948485	2.498706540135513e-05
9606.ENSP00000324127	PSD3	ENSG00000156011	0.002991894685307	7.33448196148287e-06
9606.ENSP00000261170	GUCY2C	ENSG00000070019	0.0080509166077354	8.492708436062386e-05
9606.ENSP00000262215	ARFGEF1	ENSG00000066777	0.0089212859707338	8.400962090667627e-05
9606.ENSP00000288266	APPL1	ENSG00000157500	0.016809008322907	0.0003795135256188
9606.ENSP00000354398	CYTH1	ENSG00000108669	0.0045150410705543	2.8544808419747933e-05
9606.ENSP00000375682	KLK8	ENSG00000129455	0.0010335636185606	4.679899263866443e-06
9606.ENSP00000333547	RAB11B	ENSG00000185236	0.0275798291900125	0.0005674895657794
9606.ENSP00000382177	MYO5A	ENSG00000197535	0.0256758962084534	0.0003347087958456
9606.ENSP00000481054	RAB44	ENSG00000255587	0.0153946581080345	5.506481193695713e-05
9606.ENSP00000444850	USO1	ENSG00000138768	0.0184953489637164	0.0007247411561521
9606.ENSP00000255882	PI4KA	ENSG00000241973	0.0268726540825762	0.0002588742266762
9606.ENSP00000415090	MYO7B	ENSG00000169994	0.0155578523635968	0.0001070195902367
9606.ENSP00000345957	RPS21	ENSG00000171858	0.0233367785453952	0.0002345418973331
9606.ENSP00000378338	GIT1	ENSG00000108262	0.0107708208671054	0.0001613388170514
9606.ENSP00000471457	MYO9B	ENSG00000099331	0.0303541315345699	0.0003408278579215
9606.ENSP00000340820	MAPT	ENSG00000186868	0.0589131262579557	0.0040793973043793
9606.ENSP00000360154	OCRL	ENSG00000122126	0.0088668878855464	7.837167645094845e-05
9606.ENSP00000255136	PABPC1L	ENSG00000101104	0.0148506772561605	4.4164261519465005e-05
9606.ENSP00000328083	ARHGEF37	ENSG00000183111	0.0087580917151716	1.488652746449997e-05
9606.ENSP00000300935	RAB8A	ENSG00000167461	0.0266006636566392	0.0006718743341326
9606.ENSP00000469413	PAK4	ENSG00000130669	0.0167002121525322	0.0001939284775576
9606.ENSP00000376306	CIT	ENSG00000122966	0.0925855409889571	0.0074597342206049
9606.ENSP00000344961	PLEKHG7	ENSG00000187510	0.0077789261817984	6.512199386777675e-06
9606.ENSP00000228945	ARHGDIB	ENSG00000111348	0.0070717510743621	2.380557643234556e-05
9606.ENSP00000310226	RAB1B	ENSG00000174903	0.0196377087526519	0.0004025572608382
9606.ENSP00000314067	PAK2	ENSG00000180370	0.0209976608823369	0.000253514319033
9606.ENSP00000482306	TTC8	ENSG00000165533	0.0081053146929228	3.065811997820031e-05
9606.ENSP00000260762	EXOC6	ENSG00000138190	0.0108252189522928	5.1000212545368966e-05
9606.ENSP00000361716	RAB40A	ENSG00000172476	0.0161018332154708	7.767184816678703e-05
9606.ENSP00000217182	EEF1A2	ENSG00000101210	0.0295381602567589	0.0006476337381347
9606.ENSP00000356587	NPHS2	ENSG00000116218	0.0084861012892346	0.0002542542041866
9606.ENSP00000272317	RPS27A	ENSG00000143947	0.0921503563074579	0.0049578342617395
9606.ENSP00000386918	KDELR3	ENSG00000100196	0.0040254583038677	1.9942900776893864e-05
9606.ENSP00000439012	DBI	ENSG00000155368	0.0107708208671054	0.0001918205743421
9606.ENSP00000359552	PKN2	ENSG00000065243	0.0119675787412283	7.447433419557038e-05
9606.ENSP00000349305	GOLGA4	ENSG00000144674	0.0060925855409889	4.204333729781161e-05
9606.ENSP00000362115	INPP5B	ENSG00000204084	0.0115867921449164	5.786982219340082e-05
9606.ENSP00000346733	ACAP3	ENSG00000131584	0.00271990425937	1.2125124338389746e-06
9606.ENSP00000347416	AP3D1	ENSG00000065000	0.0154490561932219	0.0002603040099019
9606.ENSP00000484121	ARFIP2	ENSG00000132254	0.003535875537181	1.7408208233600522e-05
9606.ENSP00000296474	MST1R	ENSG00000164078	0.0183321547081542	0.0002444621625929
9606.ENSP00000331901	EEF1G	ENSG00000254772	0.0376978730348691	0.0008519306516617
9606.ENSP00000454229	CLN3	ENSG00000188603	0.0045150410705543	3.3674939077422984e-05
9606.ENSP00000356982	UFC1	ENSG00000143222	0.0071261491595495	4.40445128432179e-05
9606.ENSP00000461785	RAB40B	ENSG00000141542	0.0161018332154708	8.573569339572959e-05
9606.ENSP00000406873	PAK6	ENSG00000259288	0.0120219768264157	4.429960409891408e-05
9606.ENSP00000354451	IQGAP3	ENSG00000183856	0.0262742751455148	0.0001840242808638
9606.ENSP00000299705	TMED3	ENSG00000166557	0.0047326334113039	1.5372023640216484e-05
9606.ENSP00000267257	PXN	ENSG00000089159	0.0242071479083936	0.0005373695571031
9606.ENSP00000480301	IQSEC1	ENSG00000144711	0.0061469836261763	8.057465632609562e-05
9606.ENSP00000270747	ARHGEF19	ENSG00000142632	0.0085948974596094	1.97708432495922e-05
9606.ENSP00000356530	RNASEL	ENSG00000135828	0.0270902464233258	0.0003183151295887
9606.ENSP00000386331	MYO7A	ENSG00000137474	0.0175161834303432	0.0001708805335047
9606.ENSP00000320117	TRIP10	ENSG00000125733	0.0097916553337322	8.460699940629808e-05
9606.ENSP00000464893	UNK	ENSG00000132478	0.0330196377087526	0.002565582890971
9606.ENSP00000345206	RBPJ	ENSG00000168214	0.0374258826089321	0.0019605908498362
9606.ENSP00000437188	TIAM2	ENSG00000146426	0.0110428112930424	4.346783401415452e-05
9606.ENSP00000295463	ALPI	ENSG00000163295	0.0022847195778708	4.185072497898992e-05
9606.ENSP00000000412	M6PR	ENSG00000003056	0.0044606429853669	6.951102434808065e-05
9606.ENSP00000420127	RAB9A	ENSG00000123595	0.0125115595931023	0.0002237574131919
9606.ENSP00000345672	CTSB	ENSG00000164733	0.0078333242669858	0.0001570150522953
9606.ENSP00000401435	VPS53	ENSG00000141252	0.0047870314964913	2.0833294213360016e-05
9606.ENSP00000368678	AGRN	ENSG00000188157	0.0199640972637763	0.0010018680931691
9606.ENSP00000409581	ARRB1	ENSG00000137486	0.0203992819452755	0.001404139444636
9606.ENSP00000263270	AP2S1	ENSG00000042753	0.0100636457596692	8.379694218627267e-05
9606.ENSP00000472469	RPS28	ENSG00000233927	0.0283958004678235	0.0001786515259873
9606.ENSP00000369318	RHOBTB3	ENSG00000164292	0.0164282217265952	0.0001025197930855
9606.ENSP00000479606	CLTC	ENSG00000141367	0.0375346787793069	0.0013326516867848
9606.ENSP00000309124	OLR1	ENSG00000173391	0.0022303214926834	1.310981648665896e-05
9606.ENSP00000369081	TXNDC5	ENSG00000239264	0.0100092476744818	0.0002302212782636
9606.ENSP00000258145	GNS	ENSG00000135677	0.0052766142631779	0.0001423311467393
9606.ENSP00000345344	CTSL	ENSG00000135047	0.0045150410705543	3.569790750563798e-05
9606.ENSP00000217131	CTSZ	ENSG00000101160	0.0073437415002991	0.0001100557955341
9606.ENSP00000243298	RAB9B	ENSG00000123570	0.010988413207855	0.0001300037940765
9606.ENSP00000263864	VAMP8	ENSG00000118640	0.0137627155524125	0.0001235795834341
9606.ENSP00000416097	GOLGA2	ENSG00000167110	0.0139259098079747	0.0005300334622781
9606.ENSP00000222219	DNASE2	ENSG00000105612	0.0025567100038078	1.862199112912361e-05
9606.ENSP00000242285	CLTA	ENSG00000122705	0.0134907251264755	0.0001631079823182
9606.ENSP00000314214	VAMP2	ENSG00000220205	0.0193657183267149	0.0003999670602395
9606.ENSP00000394863	PPT1	ENSG00000131238	0.0147962791709731	0.0001951541763896
9606.ENSP00000315130	CLU	ENSG00000120885	0.0101180438448566	0.0003782399267849
9606.ENSP00000378725	KTN1	ENSG00000126777	0.0037534678779306	5.320012603506784e-05
9606.ENSP00000358211	HSPA12A	ENSG00000165868	0.0361203285644345	0.0004863377499714
9606.ENSP00000391826	IGF2	ENSG00000167244	0.0046238372409291	9.325681052624496e-05
9606.ENSP00000366513	CLSTN1	ENSG00000171603	0.0056574008594897	7.347067332347746e-05
9606.ENSP00000466298	STX10	ENSG00000104915	0.0071261491595495	0.0002243454416252
9606.ENSP00000293217	ACOX1	ENSG00000161533	0.0070717510743621	5.7664601522087344e-05
9606.ENSP00000311962	GGA2	ENSG00000103365	0.0037534678779306	2.998585942947345e-05
9606.ENSP00000418082	RPL37A	ENSG00000197756	0.0277974215307621	0.0001145851511399
9606.ENSP00000296684	NDUFS4	ENSG00000164258	0.0094108687374204	5.696967378822123e-05
9606.ENSP00000356920	DUSP12	ENSG00000081721	0.0066365663928629	1.4763361159859867e-05
9606.ENSP00000317334	TCP1	ENSG00000120438	0.0231735842898329	0.0004706529883563
9606.ENSP00000349437	IGF2R	ENSG00000197081	0.008812489800359	0.0001317880997346
9606.ENSP00000263321	TYR	ENSG00000077498	0.0020671272371212	9.436719190868528e-06
9606.ENSP00000264896	SCARB2	ENSG00000138760	0.0026655061741826	6.247807966006211e-05
9606.ENSP00000402460	CLSTN2	ENSG00000158258	0.0028830985149322	9.709565569609103e-06
9606.ENSP00000386346	SFTPB	ENSG00000168878	0.0041342544742425	2.8849437273290027e-05
9606.ENSP00000354040	GTPBP4	ENSG00000107937	0.0262742751455148	0.0006059795290229
9606.ENSP00000295569	FAM19A4	ENSG00000163377	0.0012511559593102	8.212469356244892e-06
9606.ENSP00000218516	GLA	ENSG00000102393	0.0015231463852472	4.513532221806169e-06
9606.ENSP00000272322	VPS54	ENSG00000143952	0.0050590219224283	3.996889333273572e-05
9606.ENSP00000418575	FAM19A1	ENSG00000183662	0.0001631942555622	1.2606690734073893e-07
9606.ENSP00000216341	GZMB	ENSG00000100453	0.0032094870260566	0.0001298893685069
9606.ENSP00000054666	VAMP3	ENSG00000049245	0.0140891040635369	0.0003021190151943
9606.ENSP00000307939	GCC2	ENSG00000135968	0.0066909644780503	5.425183790715481e-05
9606.ENSP00000354511	COMT	ENSG00000093010	0.0071805472447369	0.0001609438943956
9606.ENSP00000362639	RABEPK	ENSG00000136933	0.0062557797965511	4.481593665385546e-05
9606.ENSP00000335060	HPDL	ENSG00000186603	0.0022303214926834	1.541039509507866e-05
9606.ENSP00000279281	VPS51	ENSG00000149823	0.0054398085187401	5.371774358315869e-05
9606.ENSP00000256997	ACP2	ENSG00000134575	0.0030462927704944	4.154274951126666e-05
9606.ENSP00000236671	CTSD	ENSG00000117984	0.0091388783114834	0.0001539167484989
9606.ENSP00000283195	RANBP2	ENSG00000153201	0.0351411630310613	0.0010846954716059
9606.ENSP00000222572	PON2	ENSG00000105854	0.003807865963118	0.0002079075754036
9606.ENSP00000409952	VPS52	ENSG00000223501	0.0053310123483653	3.4432270864914074e-05
9606.ENSP00000262640	VAMP7	ENSG00000124333	0.0149050753413479	0.0001892656777128
9606.ENSP00000184266	NDUFB4	ENSG00000065518	0.0062013817113637	1.8919733295279715e-05
9606.ENSP00000221957	PLIN3	ENSG00000105355	0.0040254583038677	0.0001075672267699
9606.ENSP00000376792	VTI1A	ENSG00000151532	0.0072349453299243	4.132007599570464e-05
9606.ENSP00000369981	SH3GL2	ENSG00000107295	0.0104988304411684	0.0001440232742362
9606.ENSP00000378394	PSAP	ENSG00000197746	0.0104988304411684	0.0001834666872805
9606.ENSP00000317445	PSAPL1	ENSG00000178597	0.0036446717075558	1.30103211192789e-05
9606.ENSP00000272190	REN	ENSG00000143839	0.0045150410705543	0.0001518655012846
9606.ENSP00000256637	SORT1	ENSG00000134243	0.0140347059783495	0.0006854745707457
9606.ENSP00000292807	AP2M1	ENSG00000161203	0.0291029755752597	0.00180058793995
9606.ENSP00000001008	FKBP4	ENSG00000004478	0.0201272915193385	0.0003008549014884
9606.ENSP00000264039	GPC1	ENSG00000063660	0.0106076266115432	0.0003764192187351
9606.ENSP00000356814	DCAF6	ENSG00000143164	0.06342816732851	0.0071155068308135
9606.ENSP00000265970	PIK3C2A	ENSG00000011405	0.0273622368492629	0.0003103352194517
9606.ENSP00000253719	NAPSA	ENSG00000131400	0.0056574008594897	3.88154121174918e-05
9606.ENSP00000451828	AKT1	ENSG00000142208	0.0511342000761573	0.0031067362081182
9606.ENSP00000361636	TNNC2	ENSG00000101470	0.0264918674862644	0.0001189183443284
9606.ENSP00000291295	CALM3	ENSG00000160014	0.0468367513463526	0.0015514042235768
9606.ENSP00000343658	MAP4K4	ENSG00000071054	0.0057661970298645	9.705173261965604e-05
9606.ENSP00000295225	KCNIP3	ENSG00000115041	0.0199096991785889	0.0001211192203279
9606.ENSP00000300591	LOXHD1	ENSG00000167210	0.0003263885111244	7.930770811057561e-07
9606.ENSP00000419313	TRPC1	ENSG00000144935	0.0058205951150519	4.30704444297212e-05
9606.ENSP00000332444	CSTF2T	ENSG00000177613	0.017624979600718	0.000106870631656
9606.ENSP00000404203	CKMT2	ENSG00000131730	0.0078877223521732	4.909195665339076e-05
9606.ENSP00000296658	CMBL	ENSG00000164237	0.0053854104335527	4.6772117341247306e-05
9606.ENSP00000259727	GMPR	ENSG00000137198	0.0044062449001795	1.9936901827384668e-05
9606.ENSP00000350911	CTSE	ENSG00000196188	0.0055486046891149	3.263767476520104e-05
9606.ENSP00000300113	CHP2	ENSG00000166869	0.0203992819452755	7.719068286678116e-05
9606.ENSP00000311513	RSF1	ENSG00000048649	0.0063645759669259	1.116551122067717e-05
9606.ENSP00000352121	PIK3CG	ENSG00000105851	0.0266006636566392	0.0003362201429007
9606.ENSP00000258930	CIB2	ENSG00000136425	0.0180057661970298	8.087078060860597e-05
9606.ENSP00000438788	CUL7	ENSG00000044090	0.0452592068759179	0.0015549716610568
9606.ENSP00000331268	ANKRD45	ENSG00000183831	0.0347603764347494	0.0004831188983873
9606.ENSP00000378306	PPP3CB	ENSG00000107758	0.0296469564271337	0.0003901533840974
9606.ENSP00000216144	CABP7	ENSG00000100314	0.0249143230158298	9.211921367591078e-05
9606.ENSP00000332766	NPB	ENSG00000183979	0.0005983789370614	4.125684787816092e-06
9606.ENSP00000269878	CIB3	ENSG00000141977	0.0189305336452156	0.0002046224633286
9606.ENSP00000257627	OCM2	ENSG00000135175	0.0248599249306424	8.657239770927805e-05
9606.ENSP00000337825	LCK	ENSG00000182866	0.0196921068378393	0.0005345287596108
9606.ENSP00000404079	DNAJB5	ENSG00000137094	0.0106620246967306	5.1577405150911285e-05
9606.ENSP00000289153	PIK3CB	ENSG00000051382	0.0313332970679432	0.0005333925837942
9606.ENSP00000411848	MARCH8	ENSG00000165406	0.0034814774519936	8.304598062195986e-06
9606.ENSP00000356687	SLC9C2	ENSG00000162753	0.0344883860088124	0.0004566524959605
9606.ENSP00000373884	RYR3	ENSG00000198838	0.0097372572485448	7.381220485801596e-05
9606.ENSP00000217652	MYL12A	ENSG00000101608	0.0251319153565794	0.0002144397306701
9606.ENSP00000379210	MYL3	ENSG00000160808	0.0207800685415873	7.329272943557957e-05
9606.ENSP00000359799	DNAJB4	ENSG00000162616	0.0120219768264157	0.0001464876009126
9606.ENSP00000355480	EFCAB2	ENSG00000203666	0.0246423325898928	0.0001103448334347
9606.ENSP00000259050	MARCH7	ENSG00000136536	0.0043518468149921	1.104724054457835e-05
9606.ENSP00000323867	PRKAG1	ENSG00000181929	0.0126203557634771	0.0005788061200433
9606.ENSP00000196371	OXCT1	ENSG00000083720	0.0075613338410487	6.949255453688714e-05
9606.ENSP00000279022	MYL9	ENSG00000101335	0.0236087689713322	0.0001959488089733
9606.ENSP00000422907	GTF2H2C	ENSG00000183474	0.003263885111244	1.2592398484097857e-05
9606.ENSP00000364805	HSPA1L	ENSG00000204390	0.0532013273132785	0.0014740345562836
